GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2018111900,2018-11-19,3,9,14,KC,LA,2,1,57,,1,,0,"(9:14) (SHOTGUN) 27-K.HUNT UP THE MIDDLE TO LA 38 FOR 5 YARDS (90-M.BROCKERS, 58-C.LITTLETON).",0,,,2018,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OPP,0,,0,,0
2018111900,2018-11-19,3,5,59,LA,KC,2,10,67,,0,,0,(5:59) 30-T.GURLEY LEFT TACKLE TO KC 34 FOR -1 YARDS (95-C.JONES).,0,,,2018,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0
2018111900,2018-11-19,3,4,40,LA,KC,1,10,79,,0,,0,(4:40) 34-M.BROWN RIGHT TACKLE TO KC 17 FOR 4 YARDS (95-C.JONES).,0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,21,OPP,0,,0,,0
2018111900,2018-11-19,3,3,7,LA,KC,3,9,80,,0,,0,(3:07) (SHOTGUN) 30-T.GURLEY UP THE MIDDLE TO KC 15 FOR 5 YARDS (50-J.HOUSTON).,0,,,2018,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OPP,0,,0,,0
2018112200,2018-11-22,1,0,21,CHI,DET,2,10,51,,0,,0,(:21) (SHOTGUN) 33-T.MIZZELL RIGHT TACKLE TO DET 42 FOR 7 YARDS (42-D.KENNARD; 94-E.ANSAH).,0,,,2018,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0
2018112200,2018-11-22,2,14,43,DET,CHI,1,10,60,,0,,0,(14:43) 34-Z.ZENNER RIGHT TACKLE TO CHI 32 FOR 8 YARDS (59-D.TREVATHAN).,0,,,2018,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0
2018112200,2018-11-22,2,14,22,DET,CHI,2,2,68,,0,,0,"(14:22) (NO HUDDLE, SHOTGUN) 34-Z.ZENNER RIGHT TACKLE TO CHI 31 FOR 1 YARD (96-A.HICKS).",0,,,2018,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0
2018112200,2018-11-22,2,10,56,DET,CHI,3,1,84,,0,,0,(10:56) 29-L.BLOUNT RIGHT TACKLE TO CHI 16 FOR NO GAIN (91-E.GOLDMAN).,0,,,2018,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,16,OPP,0,,0,,0
2018112200,2018-11-22,2,9,42,DET,CHI,1,10,89,,0,,0,(9:42) (SHOTGUN) 25-T.RIDDICK UP THE MIDDLE TO CHI 4 FOR 7 YARDS (59-D.TREVATHAN).,0,,,2018,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,11,OPP,0,,0,,0
2018112200,2018-11-22,2,9,10,DET,CHI,2,3,96,,1,,0,"(9:10) (SHOTGUN) 29-L.BLOUNT LEFT TACKLE FOR 4 YARDS, TOUCHDOWN.",0,,,2018,4,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,4,OPP,0,,0,,0
2018112200,2018-11-22,2,6,19,CHI,DET,2,10,51,,0,,0,"(6:19) (SHOTGUN) 29-T.COHEN RIGHT END TO CHI 48 FOR -3 YARDS (42-D.KENNARD, 26-D.SHEAD).",0,,,2018,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0
2018112200,2018-11-22,2,4,44,CHI,DET,2,10,77,,0,,0,(4:44) (SHOTGUN) 24-J.HOWARD UP THE MIDDLE TO DET 22 FOR 1 YARD (52-C.JONES; 91-A.ROBINSON).,0,,,2018,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,23,OPP,0,,0,,0
2018112200,2018-11-22,3,11,50,CHI,DET,2,3,54,,1,,0,(11:50) (SHOTGUN) 24-J.HOWARD RIGHT TACKLE TO DET 42 FOR 4 YARDS (52-C.JONES; 40-J.DAVIS).,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,46,OPP,0,,0,,0
2018112200,2018-11-22,3,5,17,CHI,DET,3,2,54,,0,,0,"(5:17) (SHOTGUN) 4-C.DANIEL LEFT END PUSHED OB AT DET 43 FOR 3 YARDS (28-Q.DIGGS). PENALTY ON CHI-80-T.BURTON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 45.",0,,,2018,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT END,46,OPP,1,CHI,0,OFFENSIVE HOLDING,10
2018112200,2018-11-22,3,3,33,DET,CHI,1,10,71,,0,,0,(3:33) 29-L.BLOUNT RIGHT TACKLE TO CHI 25 FOR 4 YARDS (58-R.SMITH; 23-K.FULLER).,0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,29,OPP,0,,0,,0
2018112200,2018-11-22,3,1,41,DET,CHI,2,4,96,,1,,0,"(1:41) 29-L.BLOUNT LEFT END FOR 4 YARDS, TOUCHDOWN.",0,,,2018,4,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT END,4,OPP,0,,0,,0
2018112200,2018-11-22,4,10,25,DET,CHI,1,10,67,,0,,0,(10:25) 29-L.BLOUNT LEFT TACKLE TO CHI 26 FOR 7 YARDS (20-P.AMUKAMARA; 58-R.SMITH).,0,,,2018,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0
2018112200,2018-11-22,4,8,34,DET,CHI,2,2,97,,0,,0,(8:34) 29-L.BLOUNT LEFT TACKLE TO CHI 2 FOR 1 YARD (96-A.HICKS).,0,,,2018,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0
2018112200,2018-11-22,4,4,0,DET,CHI,1,10,72,,0,,0,(4:00) (SHOTGUN) 29-L.BLOUNT UP THE MIDDLE TO CHI 27 FOR 1 YARD (98-B.NICHOLS).,0,,,2018,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,28,OPP,0,,0,,0
2018112200,2018-11-22,4,2,0,DET,CHI,1,10,88,,0,,0,(2:00) (SHOTGUN) 29-L.BLOUNT RIGHT TACKLE TO CHI 11 FOR 1 YARD (91-E.GOLDMAN).,0,,,2018,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0
2018112201,2018-11-22,1,10,49,DAL,WAS,1,10,77,,0,,0,(10:49) 21-E.ELLIOTT RIGHT TACKLE TO WAS 16 FOR 7 YARDS (98-M.IOANNIDIS).,0,,,2018,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0
2018112201,2018-11-22,1,10,9,DAL,WAS,2,3,84,,1,,0,"(10:09) 21-E.ELLIOTT LEFT TACKLE FOR 16 YARDS, TOUCHDOWN.",0,,,2018,16,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,16,OPP,0,,0,,0
2018112201,2018-11-22,1,4,21,WAS,DAL,1,10,53,,0,,0,(4:21) 26-A.PETERSON RIGHT TACKLE TO DAL 45 FOR 2 YARDS (24-C.AWUZIE; 38-J.HEATH).,0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0
2018112201,2018-11-22,2,3,13,DAL,WAS,2,3,69,,0,,0,(3:13) 45-R.SMITH LEFT TACKLE TO WAS 32 FOR -1 YARDS (97-T.SETTLE).,0,,,2018,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,31,OPP,0,,0,,0
2018112201,2018-11-22,2,1,54,DAL,WAS,2,4,86,,1,,0,"(1:54) (SHOTGUN) 4-D.PRESCOTT RIGHT END TO WAS 4 FOR 10 YARDS (24-J.NORMAN). FUMBLES (24-J.NORMAN), BALL OUT OF BOUNDS AT WAS 4.",0,,,2018,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,0,RIGHT END,14,OPP,0,,0,,0
2018112201,2018-11-22,3,10,31,WAS,DAL,1,5,80,,0,,0,"(10:31) 26-A.PETERSON RIGHT END TO DAL 16 FOR 4 YARDS (54-J.SMITH). PENALTY ON WAS-72-J.COOPER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DAL 20 - NO PLAY.",0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,RIGHT END,20,OPP,1,WAS,1,OFFENSIVE HOLDING,10
2018112201,2018-11-22,3,9,31,WAS,DAL,2,3,82,,1,,0,(9:31) 46-K.BIBBS LEFT END TO DAL 10 FOR 8 YARDS (55-L.VANDER ESCH). WAS-71-T.WILLIAMS WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,,,2018,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0
2018112201,2018-11-22,3,7,36,DAL,WAS,2,10,52,,0,,0,(7:36) 21-E.ELLIOTT RIGHT END TO WAS 40 FOR 8 YARDS (97-T.SETTLE).,0,,,2018,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0
2018112201,2018-11-22,3,4,49,WAS,DAL,1,10,58,,0,,0,(4:49) 26-A.PETERSON RIGHT TACKLE TO DAL 34 FOR 8 YARDS (54-J.SMITH).,0,,,2018,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0
2018112201,2018-11-22,3,4,10,WAS,DAL,2,2,66,,0,,0,(4:10) 26-A.PETERSON UP THE MIDDLE TO DAL 33 FOR 1 YARD (94-R.GREGORY).,0,,,2018,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,34,OPP,0,,0,,0
2018112201,2018-11-22,3,1,31,DAL,WAS,1,10,83,,0,,0,(1:31) 21-E.ELLIOTT LEFT TACKLE TO WAS 8 FOR 9 YARDS (93-J.ALLEN).,0,,,2018,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,17,OPP,0,,0,,0
2018112201,2018-11-22,3,0,51,DAL,WAS,2,1,92,,1,,0,(:51) (SHOTGUN) 4-D.PRESCOTT LEFT END PUSHED OB AT WAS 6 FOR 2 YARDS (20-H.CLINTON-DIX).,0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,8,OPP,0,,0,,0
2018112201,2018-11-22,4,15,0,DAL,WAS,2,7,93,,0,,0,(15:00) 21-E.ELLIOTT LEFT GUARD TO WAS 5 FOR 2 YARDS (94-P.SMITH; 93-J.ALLEN).,0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,7,OPP,0,,0,,0
2018112201,2018-11-22,4,12,53,WAS,DAL,1,10,84,,0,,0,(12:53) (SHOTGUN) 46-K.BIBBS RIGHT TACKLE TO DAL 8 FOR 8 YARDS (55-L.VANDER ESCH; 25-X.WOODS).,0,,,2018,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,16,OPP,0,,0,,0
2018112201,2018-11-22,4,11,46,WAS,DAL,2,1,99,,1,,0,"(11:46) (SHOTGUN) 46-K.BIBBS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,,,2018,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2018112201,2018-11-22,4,8,12,DAL,WAS,2,2,51,,1,,0,(8:12) 21-E.ELLIOTT UP THE MIDDLE TO WAS 42 FOR 7 YARDS (36-D.SWEARINGER).,0,,,2018,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,49,OPP,0,,0,,0
2018112201,2018-11-22,4,7,30,DAL,WAS,1,10,58,,0,,0,(7:30) 21-E.ELLIOTT RIGHT TACKLE TO WAS 39 FOR 3 YARDS (91-R.KERRIGAN).,0,,,2018,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0
2018112201,2018-11-22,4,6,48,DAL,WAS,2,7,61,,0,,0,(6:48) 21-E.ELLIOTT RIGHT TACKLE TO WAS 37 FOR 2 YARDS (91-R.KERRIGAN; 93-J.ALLEN). WAS-93-J.ALLEN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,39,OPP,0,,0,,0
2018112201,2018-11-22,4,5,33,DAL,WAS,4,1,67,,0,,0,(5:33) 21-E.ELLIOTT UP THE MIDDLE TO WAS 33 FOR NO GAIN (93-J.ALLEN; 54-M.FOSTER).,0,,,2018,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,33,OPP,0,,0,,0
2018112202,2018-11-22,1,13,47,NO,ATL,2,1,52,,1,,0,(13:47) 41-A.KAMARA LEFT GUARD TO ATL 39 FOR 9 YARDS (59-D.CAMPBELL).,0,,,2018,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,48,OPP,0,,0,,0
2018112202,2018-11-22,1,12,38,NO,ATL,2,5,66,,0,,0,(12:38) 22-M.INGRAM RIGHT END TO ATL 36 FOR -2 YARDS (59-D.CAMPBELL).,0,,,2018,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,34,OPP,0,,0,,0
2018112202,2018-11-22,1,7,58,ATL,NO,1,10,89,,0,,0,(7:58) (SHOTGUN) 26-T.COLEMAN LEFT END RAN OB AT NO 16 FOR -5 YARDS (94-C.JORDAN).,0,,,2018,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0
2018112202,2018-11-22,1,4,12,ATL,NO,1,10,89,,0,,0,(4:12) 26-T.COLEMAN LEFT GUARD TO NO 7 FOR 4 YARDS (24-V.BELL).,0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0
2018112202,2018-11-22,1,0,41,NO,ATL,1,10,52,,0,,0,"(:41) 65-M.OLA REPORTED IN AS ELIGIBLE.  22-M.INGRAM RIGHT GUARD TO ATL 43 FOR 5 YARDS (59-D.CAMPBELL, 54-F.OLUOKUN).",0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0
2018112202,2018-11-22,2,13,25,NO,ATL,2,10,63,,0,,0,"(13:25) (SHOTGUN) 41-A.KAMARA LEFT TACKLE TO ATL 31 FOR 6 YARDS (54-F.OLUOKUN). PENALTY ON NO-75-A.PEAT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 37 - NO PLAY.",0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT TACKLE,37,OPP,1,NO,1,OFFENSIVE HOLDING,10
2018112202,2018-11-22,2,11,37,NO,ATL,1,10,75,,0,,0,(11:37) 22-M.INGRAM LEFT GUARD TO ATL 16 FOR 9 YARDS (27-D.KAZEE).,0,,,2018,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0
2018112202,2018-11-22,2,11,10,NO,ATL,2,1,84,,1,,0,(11:10) 65-M.OLA REPORTED IN AS ELIGIBLE.  41-A.KAMARA LEFT END RAN OB AT ATL 12 FOR 4 YARDS (23-R.ALFORD).,0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,16,OPP,0,,0,,0
2018112202,2018-11-22,2,10,36,NO,ATL,1,10,88,,0,,0,(10:36) 41-A.KAMARA LEFT END TO ATL 7 FOR 5 YARDS (54-F.OLUOKUN).,0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,12,OPP,0,,0,,0
2018112202,2018-11-22,2,9,56,NO,ATL,2,5,93,,0,,0,"(9:56) 22-M.INGRAM RIGHT TACKLE TO ATL 4 FOR 3 YARDS (52-B.IRVIN, 97-G.JARRETT).",0,,,2018,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,7,OPP,0,,0,,0
2018112202,2018-11-22,2,5,24,NO,ATL,1,10,74,,0,,0,"(5:24) 41-A.KAMARA RIGHT END TO ATL 24 FOR 2 YARDS (21-D.TRUFANT, 95-JA.CRAWFORD).",0,,,2018,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0
2018112202,2018-11-22,2,4,40,NO,ATL,2,8,76,,0,,0,(4:40) 22-M.INGRAM RIGHT GUARD TO ATL 20 FOR 4 YARDS (44-V.BEASLEY).,0,,,2018,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0
2018112202,2018-11-22,2,4,5,NO,ATL,3,4,80,,1,,0,(4:05) (SHOTGUN) 41-A.KAMARA LEFT GUARD TO ATL 12 FOR 8 YARDS (27-D.KAZEE).,0,,,2018,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,20,OPP,0,,0,,0
2018112202,2018-11-22,3,7,24,NO,ATL,1,10,61,,0,,0,(7:24) 41-A.KAMARA RIGHT END TO ATL 30 FOR 9 YARDS (42-D.RILEY).,0,,,2018,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,39,OPP,0,,0,,0
2018112202,2018-11-22,3,6,41,NO,ATL,2,1,70,,1,,0,(6:41) 65-M.OLA REPORTED IN AS ELIGIBLE.  22-M.INGRAM RIGHT TACKLE TO ATL 25 FOR 5 YARDS (54-F.OLUOKUN; 21-D.TRUFANT).,0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,30,OPP,0,,0,,0
2018112202,2018-11-22,3,2,49,ATL,NO,2,10,51,,0,,0,(2:49) 25-I.SMITH RIGHT GUARD TO ATL 48 FOR -3 YARDS (24-V.BELL).,0,,,2018,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0
2018112202,2018-11-22,3,1,11,ATL,NO,3,2,98,,0,,0,(1:11) 25-I.SMITH RIGHT GUARD TO NO 2 FOR NO GAIN (57-A.OKAFOR).,0,,,2018,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0
2018112202,2018-11-22,4,12,27,NO,ATL,1,10,78,,0,,0,(12:27) 22-M.INGRAM RIGHT GUARD TO ATL 17 FOR 5 YARDS (59-D.CAMPBELL).,0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0
2018112202,2018-11-22,4,11,48,NO,ATL,2,5,83,,1,,0,(11:48) (SHOTGUN) 7-T.HILL LEFT TACKLE TO ATL 9 FOR 8 YARDS (59-D.CAMPBELL). NO 7 T. HILL AT QB,0,,,2018,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,17,OPP,0,,0,,0
2018112202,2018-11-22,4,10,15,NO,ATL,2,4,96,,0,,0,"(10:15) (SHOTGUN) 41-A.KAMARA LEFT GUARD TO ATL 5 FOR -1 YARDS (59-D.CAMPBELL, 95-JA.CRAWFORD). NO 9 D. BREES AT QB",0,,,2018,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,4,OPP,0,,0,,0
2018112500,2018-11-25,1,12,34,OAK,BAL,2,1,51,,1,,0,(12:34) 33-D.WASHINGTON RIGHT GUARD TO BAL 46 FOR 3 YARDS (40-K.YOUNG).,0,,,2018,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0
2018112500,2018-11-25,1,11,5,OAK,BAL,3,1,63,,0,,0,(11:05) 68-D.SHARPE REPORTED IN AS ELIGIBLE.  28-D.MARTIN RIGHT GUARD TO BAL 37 FOR NO GAIN (96-B.URBAN).,0,,,2018,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,37,OPP,0,,0,,0
2018112500,2018-11-25,1,9,26,OAK,BAL,2,7,93,,0,,0,(9:26) (SHOTGUN) 28-D.MARTIN RIGHT GUARD TO BAL 01 FOR 6 YARDS (23-T.JEFFERSON; 99-M.JUDON).,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,7,OPP,0,,0,,0
2018112500,2018-11-25,1,8,46,OAK,BAL,3,1,99,,1,,0,"(8:46) 77-K.MILLER REPORTED IN AS ELIGIBLE.  28-D.MARTIN UP THE MIDDLE TO BAL 01 FOR NO GAIN (57-C.MOSLEY; 32-E.WEDDLE). FUMBLES (57-C.MOSLEY), RECOVERED BY BAL-57-C.MOSLEY AT BAL -1. TOUCHBACK. THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS REVERSED. 77-K.MILLER AND 77-K.MILLER REPORTED IN AS ELIGIBLE.  28-D.MARTIN UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,,,2018,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,0,CENTER,1,OPP,0,,0,,0
2018112500,2018-11-25,1,5,20,BAL,OAK,2,10,68,,0,,0,(5:20) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO OAK 29 FOR 3 YARDS (90-J.HANKINS; 59-T.WHITEHEAD).,0,,,2018,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,32,OPP,0,,0,,0
2018112500,2018-11-25,2,8,37,BAL,OAK,1,12,88,,0,,0,(8:37) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO OAK 12 FOR NO GAIN (99-A.KEY).,0,,,2018,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,12,OPP,0,,0,,0
2018112500,2018-11-25,2,5,31,OAK,BAL,1,10,57,,0,,0,"(5:31) 28-D.MARTIN UP THE MIDDLE TO BAL 38 FOR 5 YARDS (40-K.YOUNG, 27-C.JONES).",0,,,2018,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OPP,0,,0,,0
2018112500,2018-11-25,2,3,20,OAK,BAL,2,20,63,,0,,0,"(3:20) (SHOTGUN) 28-D.MARTIN UP THE MIDDLE TO BAL 23 FOR 14 YARDS (32-E.WEDDLE, 57-C.MOSLEY).",0,,,2018,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,37,OPP,0,,0,,0
2018112500,2018-11-25,2,2,0,BAL,OAK,3,3,51,,1,,0,(2:00) (SHOTGUN) 8-L.JACKSON RIGHT END RAN OB AT OAK 43 FOR 6 YARDS.,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0
2018112500,2018-11-25,3,13,1,BAL,OAK,1,10,50,,0,,0,(13:01) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO OAK 44 FOR 6 YARDS (98-F.RUCKER).,0,,,2018,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,50,OPP,0,,0,,0
2018112500,2018-11-25,3,11,48,BAL,OAK,3,2,58,,1,,0,(11:48) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO OAK 38 FOR 4 YARDS (42-K.JOSEPH). OAK-73-M.HURST WAS INJURED DURING THE PLAY.,0,,,2018,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,42,OPP,0,,0,,0
2018112500,2018-11-25,3,11,10,BAL,OAK,1,10,62,,0,,0,(11:10) (SHOTGUN) 35-G.EDWARDS LEFT GUARD TO OAK 29 FOR 9 YARDS (23-N.NELSON; 59-T.WHITEHEAD).,0,,,2018,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0
2018112500,2018-11-25,3,10,30,BAL,OAK,2,1,71,,1,,0,(10:30) (SHOTGUN) 37-J.ALLEN RIGHT GUARD TO OAK 27 FOR 2 YARDS (53-J.CABINDA). OAK-20-D.WORLEY WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,,,2018,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,29,OPP,0,,0,,0
2018112500,2018-11-25,3,9,54,BAL,OAK,1,10,73,,0,,0,(9:54) (SHOTGUN) 8-L.JACKSON RIGHT END RAN OB AT OAK 18 FOR 9 YARDS.,0,,,2018,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,27,OPP,0,,0,,0
2018112500,2018-11-25,3,8,55,BAL,OAK,3,3,80,,1,,0,(8:55) (SHOTGUN) 88-T.MONTGOMERY LEFT TACKLE TO OAK 05 FOR 15 YARDS (21-G.CONLEY).,0,,,2018,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,20,OPP,0,,0,,0
2018112500,2018-11-25,3,8,16,BAL,OAK,1,5,95,,1,,0,"(8:16) 8-L.JACKSON LEFT END FOR 5 YARDS, TOUCHDOWN.",0,,,2018,5,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT END,5,OPP,0,,0,,0
